id,year,stats_type,SOG,PPP,SHG,HIT,STP,FOL,SHA,GWG,P_M,GP,PPG,SHP,G,ATOI,PTS,STPA,PPA,PIM,TTOI,BLK,A,STPG,FOW,_25,HAT,MIN,FP,FP_AVG
5509,2023,projected,201.0,9.0,1.0,70.0,10.0,6.0,0.0,3.0,-7.0,73.0,5.0,1.0,26.0,1170.0,51.0,4.0,4.0,32.0,85410.0,28.0,25.0,6.0,6.0,187.0,1.0,,230.25,3.15
5509,2023,actual,276.0,26.0,0.0,77.0,26.0,6.0,0.0,3.0,13.0,79.0,15.0,0.0,36.0,1209.04,83.0,11.0,11.0,39.0,95514.0,19.0,47.0,15.0,6.0,1712.0,1.0,,334.2,4.23
5509,2024,projected,238.0,18.0,0.0,75.0,18.0,9.0,0.0,7.0,11.0,77.0,10.0,0.0,31.0,1200.0,66.0,8.0,8.0,37.0,92400.0,28.0,35.0,10.0,7.0,1619.0,4.0,,295.5,3.84
5509,2024,actual,290.0,20.0,0.0,74.0,20.0,9.0,0.0,7.0,36.0,80.0,15.0,0.0,54.0,1170.03,77.0,5.0,5.0,48.0,93602.0,37.0,23.0,15.0,7.0,1619.0,4.0,,366.9,4.59
5509,2025,projected,289.0,22.0,,82.0,22.0,,,,22.0,80.0,15.0,,48.0,1182.0,74.0,7.0,7.0,42.0,94560.0,29.0,26.0,15.0,,,,,330.45,4.13
5509,2025,actual,210.0,12.0,0.0,58.0,12.0,3.0,0.0,7.0,9.0,73.0,6.0,0.0,27.0,1132.89,44.0,6.0,6.0,32.0,82701.0,24.0,17.0,6.0,2.0,1458.0,,,217.3,2.98
5509,2026,projected,225.0,17.0,,71.0,17.0,,,,19.0,76.0,9.0,,31.0,1146.0,52.0,8.0,8.0,40.0,87096.0,31.0,21.0,9.0,,,,,246.85,3.25
5509,2026,actual,159.0,15.0,0.0,56.0,15.0,1.0,0.0,2.0,13.0,58.0,10.0,0.0,31.0,1199.03,52.0,5.0,5.0,28.0,69544.0,18.0,21.0,10.0,0.0,1197.0,1.0,,220.85,3.81
5509,2027,projected,245.0,23.0,,79.0,23.0,,,,16.0,84.0,15.0,,46.0,1167.98,74.0,8.0,8.0,43.0,98110.32,31.0,28.0,15.0,,,,,319.15,3.8
5509,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5511,2023,projected,143.0,6.0,0.0,97.0,7.0,5.0,0.0,2.0,14.0,77.0,4.0,0.0,23.0,918.0,44.0,3.0,2.0,36.0,70686.0,18.0,21.0,4.0,8.0,268.0,,,190.45,2.47
5511,2023,actual,181.0,7.0,0.0,165.0,7.0,5.0,0.0,2.0,-13.0,78.0,4.0,0.0,24.0,977.21,41.0,3.0,3.0,22.0,76222.0,33.0,17.0,4.0,8.0,1509.0,,,202.75,2.6
5511,2024,projected,115.0,3.0,0.0,95.0,3.0,31.0,0.0,3.0,-9.0,62.0,2.0,0.0,15.0,948.0,28.0,1.0,1.0,20.0,58776.0,14.0,13.0,2.0,26.0,1466.0,1.0,,134.75,2.17
5511,2024,actual,170.0,4.0,0.0,106.0,4.0,31.0,0.0,3.0,12.0,77.0,3.0,0.0,18.0,897.9,34.0,1.0,1.0,34.0,69138.0,42.0,16.0,3.0,26.0,1466.0,1.0,,186.6,2.42
5511,2025,projected,197.0,4.0,,108.0,4.0,,,,14.0,73.0,2.0,,23.0,912.0,48.0,2.0,2.0,28.0,66576.0,37.0,25.0,2.0,,,,,214.55,2.94
5511,2025,actual,150.0,11.0,0.0,151.0,11.0,26.0,0.0,3.0,16.0,82.0,4.0,0.0,17.0,891.12,37.0,7.0,7.0,24.0,73072.0,39.0,20.0,4.0,20.0,1559.0,,,185.6,2.26
5511,2026,projected,168.0,9.0,,141.0,9.0,,,,14.0,81.0,3.0,,19.0,894.0,38.0,6.0,6.0,32.0,72414.0,40.0,19.0,3.0,,,,,193.1,2.38
5511,2026,actual,84.0,5.0,0.0,70.0,5.0,4.0,0.0,2.0,-7.0,61.0,1.0,0.0,8.0,826.15,19.0,4.0,4.0,18.0,50395.0,20.0,11.0,1.0,3.0,1085.0,,,98.0,1.61
5511,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5511,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5517,2023,projected,148.0,7.0,1.0,75.0,8.0,15.0,0.0,3.0,-4.0,66.0,2.0,1.0,15.0,912.0,36.0,5.0,5.0,45.0,60192.0,23.0,21.0,3.0,10.0,318.0,,,175.0,2.65
